927.0 76.7     2726719.2
528.7 2.0     1057.4
202.1 34.4     119578.5
829.6 90.8     3419876.8
478.4 62.7     940364.6
153.6 27.0     55987.2
122.0 99.8     607562.5
385.2 38.0     278114.4
954.8 11.3     60959.2
520.4 34.1     302563.2
627.6 20.4     130591.0
399.0 42.1     353595.8
62.4 66.1     136319.4
442.4 66.0     963547.2
345.8 39.7     272506.0
24.5 20.2     4998.5
614.7 60.4     1121262.0
877.3 70.1     2155530.2
765.6 90.0     3100680.0
755.7 75.5     2153839.5
858.2 77.4     2570635.2
920.6 33.8     525865.1
122.5 64.6     255606.0
262.3 13.8     24976.2
606.7 65.8     1313396.5
106.0 14.4     10990.1
918.7 71.9     2374660.5
521.5 90.8     2149790.0
608.6 43.1     565270.7
18.8 85.2     68235.0
721.9 82.2     2438881.2
523.8 83.2     1812934.4
689.5 73.9     1882752.2
10.6 54.1     15512.1
42.6 45.7     44484.8
751.9 58.8     1299824.6
765.8 70.9     1924765.5
215.3 85.4     785108.7
284.9 45.1     289744.7
819.7 37.4     573281.9
790.2 48.7     937054.8
184.6 28.8     76557.3
760.2 86.0     2811219.8
918.5 40.1     738478.6
51.3 96.3     237870.2
188.5 4.4     1824.7
703.9 44.0     681375.3
187.8 8.0     6009.6
14.3 75.1     40326.1
642.6 87.0     2431919.5
92.0 87.8     354606.7
719.7 15.9     90973.7
83.9 17.6     12994.4
176.1 99.7     875224.9
805.0 94.0     3556490.0
690.6 86.9     2607571.0
225.9 24.6     68352.8
564.0 84.0     1989792.0
353.7 91.5     1480632.5
995.3 63.8     2025654.4
400.2 80.6     1299921.6
147.0 39.3     113520.0
920.9 44.2     899553.6
881.0 65.5     1889855.1
137.8 64.6     287530.7
344.7 56.7     554086.3
2.1 64.8     4409.0
268.2 49.1     323289.6
399.2 29.6     174881.5
604.5 5.4     8813.6
235.9 67.0     529477.6
857.9 41.0     721065.0
67.0 43.8     64267.7
424.1 72.6     1117664.6
379.7 6.1     7064.3
669.5 9.1     27720.6
21.9 25.7     7232.4
111.3 8.8     4309.5
502.5 28.3     201223.6
323.8 11.1     19947.7
797.4 74.0     2183281.2
587.7 54.4     869608.0
625.0 68.6     1470612.5
288.8 52.4     396487.8
213.5 16.2     28015.5
855.6 8.1     28068.0
9.2 24.8     2829.2
280.0 64.7     586052.6
223.3 94.1     988639.5
703.4 7.3     18742.1
217.1 34.9     132215.0
191.7 12.6     15217.1
473.9 12.1     34691.9
862.5 85.6     3159924.0
890.4 44.6     885574.0
261.3 31.9     132950.7
685.3 93.3     2982730.8
100.1 11.2     6278.3
900.8 69.7     2188083.5
648.2 3.7     4436.9
38.7 86.1     143445.6
654.3 54.7     978862.3
170.0 97.3     804719.8
244.9 52.0     331104.8
200.6 15.9     25356.8
42.3 60.7     77927.0
988.7 49.6     1216180.1
329.7 86.0     1219230.6
495.6 22.9     129948.8
466.8 77.2     1391026.5
117.3 6.0     2111.4
635.5 82.9     2183708.2
982.7 85.2     3566729.2
15.6 54.3     22998.2
258.1 42.2     229817.4
490.7 44.2     479325.6
893.9 59.0     1555833.0
338.9 32.5     178981.6
815.4 58.3     1385727.5
970.9 55.8     1511516.5
957.4 24.1     278033.8
768.3 64.0     1573478.4
947.8 75.1     2672800.5
418.1 8.1     13715.8
634.1 18.6     109686.6
663.3 58.9     1150563.5
29.7 78.2     90811.3
238.0 37.1     163792.8
171.1 37.1     117751.9
329.7 51.3     433834.1
596.3 33.0     324685.3
653.2 97.4     3098376.0
697.8 17.2     103218.6
30.4 57.4     50080.4
741.0 43.6     704305.6
